B1|6|94|しゃしんをとります|写真を撮ります|Tomar una foto|To take a photo|Verb
B1|6|95|あいます|会います|Encontrarse|To meet|Verb
B1|6|96|ごはん|ご飯|Comida|Meal|Noun
B1|6|97|たまご|卵|Huevo|Egg|Noun
B1|6|98|にく|肉|Carne|Meat|Noun
B1|6|99|さかな|魚|Pescado|Fish|Noun
B1|6|100|やさい|野菜|Verdura|Vegetable|Noun
B1|6|101|くだもの|果物|Fruta|Fruit|Noun
B1|6|102|みず|水|Agua|Water|Noun
B1|6|103|ぎゅうにゅう|牛乳|Leche|Milk|Noun
B1|6|104|おさけ|お酒|Alcohol|Alcohol|Noun
B1|6|105|てがみ|手紙|Carta|Letter|Noun
B1|6|106|しゃしん|写真|Foto|Photo|Noun
B1|6|107|みせ|店|Tienda|Store|Noun
B1|6|108|にわ|庭|Jardín|Garden|Noun
B1|6|109|しゅくだい|宿題|Tarea|Homework|Noun
B1|6|110|はなみ|花見|Ver las flores|Flower viewing|Noun
B1|6|111|なに|何|Qué|What|Pronoun
B1|6|112|いっしょに|一緒に|Juntos|Together|Adverb
B1|6|113|ときどき|時々|A veces|Sometimes|Adverb
B1|6|114|たまねぎ|玉葱|Cebolla|Onion|Noun
B1|6|115|にんじん|人参|Zanahoria|Carrot|Noun
B1|6|116|だいこん|大根|Rábano blanco|Daikon radish|Noun
B1|6|117|まめ|豆|Frijol|Bean|Noun
B1|7|118|きります|切ります|Cortar|Cut|Verb
B1|7|119|おくります|送ります|Enviar|Send|Verb
B1|7|120|あげます|上げます|Dar|Give|Verb
B1|7|121|もらいます|貰います|Recibir|Receive|Verb
B1|7|122|かします|貸します|Prestar|Lend|Verb
B1|7|123|かります|借ります|Pedir prestado|Borrow|Verb
B1|7|124|おしえます|教えます|Enseñar|Teach|Verb
B1|7|125|ならいます|習います|Aprender|Learn|Verb
B1|7|126|でんわをかけます|電話をかけます|Llamar por teléfono|Make a phone call|Verb
B1|7|127|て|手|Mano|Hand|Noun
B1|7|128|はさみ|鋏|Tijeras|Scissors|Noun
B1|7|129|はし|箸|Palillos|Chopsticks|Noun
B1|7|130|ねんがじょう|年賀状|Tarjeta de año nuevo|New Year's card|Noun
B1|7|131|けしゴム|消しゴム|Goma de borrar|Eraser|Noun
B1|7|132|にもつ|荷物|Equipaje|Luggage|Noun
B1|7|133|おかね|お金|Dinero|Money|Noun
B1|7|134|きっぷ|切符|Boleto|Ticket|Noun
B1|7|135|ちち|父|Padre|Father|Noun
B1|7|136|はは|母|Madre|Mother|Noun
B1|8|137|しずかな|静かな|Tranquilo/a|Quiet|Adjective
B1|8|138|にぎやかな|賑やかな|Animado/a|Lively|Adjective
B1|8|139|ゆうめいな|有名な|Famoso/a|Famous|Adjective
B1|8|140|しんせつな|親切な|Amable|Kind|Adjective
B1|8|141|げんきな|元気な|Sano/a|Healthy|Adjective
B1|8|142|ひまな|暇な|Libre|Free|Adjective
B1|8|143|べんりな|便利な|Conveniente|Convenient|Adjective
B1|8|144|すてきな|素敵な|Bonito/a|Lovely|Adjective
B1|8|145|おおきい|大きい|Grande|Big|Adjective
B1|8|146|ちいさい|小さい|Pequeño/a|Small|Adjective
B1|8|147|あたらしい|新しい|Nuevo/a|New|Adjective
B1|8|148|ふるい|古い|Viejo/a|Old|Adjective
B1|8|149|いい、よい|良い|Bueno/a|Good|Adjective
B1|8|150|わるい|悪い|Malo/a|Bad|Adjective
B1|8|151|あつい|暑い|Caluroso/a|Hot|Adjective
B1|8|152|さむい|寒い|Frío/a|Cold|Adjective
B1|8|153|つめたい|冷たい|Frío/a (al tacto)|Cold (to the touch)|Adjective
B1|8|154|むずかしい|難しい|Difícil|Difficult|Adjective
B1|8|155|ひくい|低い|Bajo/a|Low|Adjective
B1|8|156|おもしろい|面白い|Interesante|Interesting|Adjective
B1|8|157|おいしい|美味しい|Delicioso/a|Delicious|Adjective
B1|8|158|いそがしい|忙しい|Ocupado/a|Busy|Adjective
B1|8|159|たのしい|楽しい|Divertido/a|Fun|Adjective
B1|8|160|しろい|白い|Blanco/a|White|Adjective
B1|8|161|くろい|黒い|Negro/a|Black|Adjective
B1|8|162|あかい|赤い|Rojo/a|Red|Adjective
B1|8|163|あおい|青い|Azul|Blue|Adjective
B1|8|164|みどり|緑|Verde|Green|Adjective
B1|8|165|むらさき|紫|Morado/a|Purple|Adjective
B1|8|166|きいろ|黄色|Amarillo/a|Yellow|Adjective
B1|8|167|ちゃいろ|茶色|Marrón|Brown|Adjective
B1|8|168|あまい|甘い|Dulce|Sweet|Adjective
B1|8|169|からい|辛い|Picante|Spicy|Adjective
B1|8|170|にがい|苦い|Amargo/a|Bitter|Adjective
B1|8|171|しおからい|塩辛い|Salado/a|Salty|Adjective
B1|8|172|すっぱい|酸っぱい|Ácido/a|Sour|Adjective
B1|8|173|こい|濃い|Fuerte (sabor)|Strong (flavor)|Adjective
B1|8|174|うすい|薄い|Suave (sabor)|Mild (flavor)|Adjective
B1|8|175|まち|町|Ciudad|Town|Noun
B1|8|176|ところ|所|Lugar|Place|Noun
B1|8|177|りょう|寮|Residencia|Dormitory|Noun
B1|8|178|せいかつ|生活|Vida diaria|Daily life|Noun
B1|8|179|しごと|仕事|Trabajo|Work|Noun
B1|9|180|すき|好きな|Gustar|Like|Adjective
B1|9|181|きらい|嫌いな|No gustar|Dislike|Adjective
B1|9|182|じょうず|上手な|Hábil|Skilled|Adjective
B1|9|183|へた|下手な|Torpe|Unskilled|Adjective
B1|9|184|のみもの|飲み物|Bebida|Drink|Noun
B1|9|185|りょうり|料理|Comida (cocinada)|Cuisine|Noun
B1|9|186|やきゅう|野球|Béisbol|Baseball|Noun
B1|9|187|りょこう|旅行|Viaje|Travel|Noun
B1|9|188|おんがく|音楽|Música|Music|Noun
B1|9|189|うた|歌|Canción|Song|Noun
B1|9|190|え|絵|Dibujo|Drawing|Noun
B1|9|191|じ|字|Letra|Character|Noun
B1|9|192|こまかい|細かい|Minucioso/a|Detailed|Adjective
B1|9|193|じかん|時間|Tiempo|Time|Noun
B1|9|194|ようじ|用事|Tarea|Errand|Noun
B1|9|195|やくそく|約束|Compromiso|Promise|Noun
B1|9|196|ごしゅじん|ご主人|Esposo (de otra persona)|Husband (of someone else)|Noun
B1|9|197|おっと|夫|Esposo|Husband|Noun
B1|9|198|おくさん|奥さん|Esposa (de otra persona)|Wife (of someone else)|Noun
B1|9|199|つま|妻|Esposa|Wife|Noun
B1|9|200|こども|子ども|Niño/a|Child|Noun
B1|9|201|だいたい|大体|Más o menos|About, approximately|Adverb
B1|9|202|たくさん|沢山|Mucho/a|A lot|Adverb
B1|9|203|よく|良く|Bien, frecuente|Well, often|Adverb
B1|9|204|すこし|少し|Un poco|A little|Adverb
B1|9|205|ぜんぜん|全然|Nada|Not at all|Adverb
B1|9|206|はやく|早く|Rápido/a|Quickly|Adverb
B1|10|207|いろいろ|色々|Varios, diversas|Various, diverse|Adjective
B1|10|208|おとこ|男|Hombre|Man|Noun
B1|10|209|おんな|女|Mujer|Woman|Noun
B1|10|210|おとこのこ|男の子|Niño|Boy|Noun
B1|10|211|おんなのこ|女の子|Niña|Girl|Noun
B1|10|212|いぬ|犬|Perro|Dog|Noun
B1|10|213|ねこ|猫|Gato|Cat|Noun
B1|10|214|ぞう|象|Elefante|Elephant|Noun
B1|10|215|き|木|Árbol|Tree|Noun
B1|10|216|もの|物|Cosa, objeto|Thing|Noun
B1|10|217|でんち|電池|Pila, batería|Battery|Noun
B1|10|218|はこ|箱|Caja|Box|Noun
B1|10|219|れいぞうく|冷蔵庫|Refrigerador|Refrigerator|Noun
B1|10|220|たな|棚|Estante|Shelf|Noun
B1|10|221|まど|窓|Ventana|Window|Noun
B1|10|222|こうえん|公園|Parque|Park|Noun
B1|10|223|きっさてん|喫茶店|Cafetería|Tea house|Noun
B1|10|224|のりば|乗り場|Parada (de transporte)|Stop (transport)|Noun
B1|10|225|けん|県|Prefectura|Prefecture|Noun
B1|10|226|うえ|上|Arriba|Above|Noun
B1|10|227|した|下|Abajo|Below|Noun
B1|10|228|まえ|前|Delante|Front|Noun
B1|10|229|うしろ|後ろ|Detrás|Behind|Noun
B1|10|230|みぎ|右|Derecha|Right|Noun
B1|10|231|ひだり|左|Izquierda|Left|Noun
B1|10|232|なか|中|Dentro|Inside|Noun
B1|10|233|そと|外|Fuera|Outside|Noun
B1|10|234|となり|隣|Al lado|Next to|Noun
B1|10|235|ちかく|近く|Cerca|Near|Noun
B1|10|236|あいだ|間|Entre|Between|Noun
B1|11|237|かかります|掛かります|Tardar|To take (time)|Verb
B1|11|238|やすみます|休みます|Descansar|To rest|Verb
B1|11|239|ひとつ|一つ|Uno|One|Noun
B1|11|240|いくつ|幾つ|Cuántos, cuántas|How many|Pronoun
